-4.910092353820800781e+00,-7.063465118408203125e+00,6.080739498138427734e+00
-3.717590093612670898e+00,-6.647106647491455078e+00,7.029687881469726562e+00
-5.095124721527099609e+00,-7.275520801544189453e+00,5.958571434020996094e+00
-3.767195701599121094e+00,-6.834058761596679688e+00,7.242337226867675781e+00
-4.589395523071289062e+00,-7.158340454101562500e+00,6.529023170471191406e+00
5.159950256347656250e+00,2.098742485046386719e+00,-2.542427062988281250e+00
4.750521183013916016e+00,1.543674588203430176e+00,-3.527904510498046875e+00
5.415589809417724609e+00,2.528752088546752930e+00,-2.197360515594482422e+00
4.838705539703369141e+00,1.636276125907897949e+00,-3.867191314697265625e+00
5.500089645385742188e+00,2.536748409271240234e+00,-2.133064746856689453e+00
5.075057506561279297e+00,1.579964399337768555e+00,-3.720118522644042969e+00
5.399483680725097656e+00,2.293070316314697266e+00,-2.069281101226806641e+00
4.509522914886474609e+00,1.331319212913513184e+00,-3.310169935226440430e+00
5.157060623168945312e+00,2.148172140121459961e+00,-1.714578151702880859e+00
-3.468039035797119141e+00,-6.162093639373779297e+00,6.618312835693359375e+00
-5.021042823791503906e+00,-6.766549110412597656e+00,5.543607234954833984e+00
-3.671588897705078125e+00,-6.711390972137451172e+00,7.136181831359863281e+00
-4.852340698242187500e+00,-7.207341194152832031e+00,6.226235866546630859e+00
-4.200669765472412109e+00,-7.012094020843505859e+00,6.955436706542968750e+00
4.875069141387939453e+00,1.760351181030273438e+00,-3.083518743515014648e+00
5.359266281127929688e+00,2.366262197494506836e+00,-2.097439765930175781e+00
4.901526927947998047e+00,1.697831988334655762e+00,-3.782680988311767578e+00
5.599862098693847656e+00,2.613072872161865234e+00,-2.212699890136718750e+00
5.028602123260498047e+00,1.671965956687927246e+00,-3.896929502487182617e+00
5.563802242279052734e+00,2.604181528091430664e+00,-2.020395278930664062e+00
5.064977169036865234e+00,1.632511377334594727e+00,-3.808280706405639648e+00
5.127511024475097656e+00,2.183525323867797852e+00,-1.620057344436645508e+00
4.496790409088134766e+00,1.243389487266540527e+00,-3.431958436965942383e+00
