NMI,ARI,ACC,HOM,COM,PUR
0.729946,0.6151834,0.7095238,0.5878749,0.96256906,0.99523807
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.9433755,0.964538,0.9809524,0.9694159,0.91869754,0.9809524
1.0,1.0,1.0,1.0,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.9036315,0.91847533,0.95238096,0.9777445,0.8399624,0.95238096
0.9779745,0.9868461,0.9904762,1.0,0.9568983,0.9904762
0.97681177,0.98476,0.99523807,0.9764988,0.9771249,0.99523807
0.729946,0.6151834,0.7095238,0.5878749,0.96256906,0.99523807
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.9609474,0.9737919,0.9904762,0.9614639,0.9604314,0.9904762
0.9774489,0.9867967,0.99523807,0.9777445,0.9771534,0.99523807
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.729946,0.6151834,0.7095238,0.5878749,0.96256906,0.99523807
0.98869896,0.9929234,0.99523807,1.0,0.9776505,0.99523807
0.9622037,0.9663763,0.97619045,1.0,0.92716044,0.97619045
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.95429057,0.9716602,0.9904762,0.95424324,0.9543379,0.9904762
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.9518411,0.9663054,0.9809524,0.9777445,0.92727476,0.9809524
0.729946,0.6151834,0.7095238,0.5878749,0.96256906,0.99523807
0.9424132,0.96010005,0.9809524,0.9614639,0.9241028,0.9809524
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.9805791,0.98602015,0.9904762,1.0,0.96189815,0.9904762
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.9522706,0.97150797,0.98571426,0.9716981,0.9336048,0.98571426
0.94595146,0.95983195,0.97619045,0.9777445,0.91616094,0.97619045
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.7567305,0.6237155,0.71428573,0.60866165,1.0,1.0
0.9774489,0.9867967,0.99523807,0.9777445,0.9771534,0.99523807
