-3.698088526725769043e-01,1.537775993347167969e-01,-2.887644171714782715e-01
-7.122911214828491211e-01,-1.015866041183471680e+00,6.981006264686584473e-02
1.985486298799514771e-01,6.126869320869445801e-01,2.915910780429840088e-01
-6.445126533508300781e-01,-1.203822612762451172e+00,1.015126705169677734e-01
-1.057941764593124390e-01,-1.128638014197349548e-01,2.636561989784240723e-01
8.711338043212890625e-03,3.766756653785705566e-01,-4.126976430416107178e-02
-5.529460310935974121e-01,-6.716719269752502441e-01,3.443798050284385681e-02
1.866608560085296631e-01,4.654074609279632568e-01,1.065662354230880737e-01
2.034862041473388672e+00,8.415858745574951172e-01,-1.478169441223144531e+00
2.403746396303176880e-01,9.392018914222717285e-01,2.986740469932556152e-01
2.674841284751892090e-01,1.033281445503234863e+00,1.247041225433349609e-01
-4.679305851459503174e-01,-7.795491218566894531e-01,1.774487346410751343e-01
-7.885653376579284668e-01,-1.154414415359497070e+00,-5.745965242385864258e-02
-4.243129789829254150e-01,-4.003142714500427246e-01,2.866930365562438965e-01
-4.991630092263221741e-02,4.729143381118774414e-01,4.418784007430076599e-02
-6.410678029060363770e-01,-8.701700568199157715e-01,-2.157363444566726685e-01
-2.638640701770782471e-01,-2.759796977043151855e-01,-1.821241676807403564e-01
8.182287216186523438e-02,3.098743855953216553e-01,2.497214674949645996e-01
3.390039801597595215e-01,7.795196771621704102e-01,-2.797956578433513641e-02
1.817545443773269653e-01,5.895089507102966309e-01,5.052151903510093689e-02
-5.827672481536865234e-01,-7.287237048149108887e-01,-4.809924960136413574e-01
-7.963340878486633301e-01,-9.635319709777832031e-01,-5.221262946724891663e-02
-5.788531303405761719e-01,-1.681146621704101562e-01,-7.382823526859283447e-02
-6.238523125648498535e-01,-8.301046490669250488e-01,1.020125765353441238e-02
-7.017129063606262207e-01,-1.161757230758666992e+00,-1.630539745092391968e-01
-6.310154199600219727e-01,-9.245260953903198242e-01,3.771821036934852600e-02
-6.105573773384094238e-01,-7.255598306655883789e-01,-2.113449573516845703e-01
-7.900205254554748535e-01,-1.070170283317565918e+00,-9.386692941188812256e-02
5.274177789688110352e-01,1.083146691322326660e+00,2.714336812496185303e-01
-5.029771327972412109e-01,1.037667244672775269e-01,1.434898190200328827e-02
-3.554316759109497070e-01,-3.350679576396942139e-01,-8.597663789987564087e-02
-6.159478425979614258e-01,-1.065037012100219727e+00,-1.625813245773315430e-01
2.325935848057270050e-02,3.637848496437072754e-01,3.360240459442138672e-01
-5.273921489715576172e-01,-5.701096057891845703e-01,-1.358274817466735840e-01
-7.167952060699462891e-01,-6.095034480094909668e-01,1.168567687273025513e-01
-5.628799796104431152e-01,-6.578367948532104492e-01,-1.238482892513275146e-01
-5.431699752807617188e-01,-6.999942064285278320e-01,-1.990542411804199219e-01
-6.005622744560241699e-01,-6.813371181488037109e-01,-3.852948546409606934e-02
-1.895283609628677368e-01,-1.029303297400474548e-01,2.064202129840850830e-01
-7.084750533103942871e-01,-1.003001093864440918e+00,-2.049189209938049316e-01
-2.115831822156906128e-01,-3.201908767223358154e-01,-1.571119278669357300e-01
1.225484907627105713e-01,8.139201402664184570e-01,4.400942125357687473e-04
-1.697049736976623535e-01,-5.915703773498535156e-01,7.144182920455932617e-02
3.501189947128295898e-01,9.661610126495361328e-01,3.899400234222412109e-01
-5.183234214782714844e-01,-4.489113986492156982e-01,6.431521475315093994e-02
3.254579305648803711e-01,7.929465770721435547e-01,2.084552347660064697e-01
3.449884951114654541e-01,7.555192708969116211e-01,6.325483322143554688e-02
3.027628660202026367e-01,8.324469327926635742e-01,4.588325023651123047e-01
-1.315160989761352539e-01,-4.012425988912582397e-02,6.946645677089691162e-02
-4.923302531242370605e-01,-3.564095497131347656e-01,1.925759315490722656e-01
-3.022743463516235352e-01,-3.305296897888183594e-01,8.651708811521530151e-02
2.494931071996688843e-01,9.334736466407775879e-01,2.266815751791000366e-01
-1.147362291812896729e-01,2.101561576128005981e-01,-1.024410426616668701e-01
-2.864412069320678711e-01,-1.337251067161560059e-01,4.674986600875854492e-01
-1.496427506208419800e-01,-1.129070669412612915e-01,-3.347646817564964294e-02
-8.325001597404479980e-02,1.979711949825286865e-01,8.710805177688598633e-01
2.250461876392364502e-01,6.893638968467712402e-01,4.867996871471405029e-01
-2.237550616264343262e-01,-3.646007776260375977e-01,5.705730617046356201e-02
5.069597959518432617e-01,6.790301799774169922e-01,2.510070502758026123e-01
-3.115279367193579674e-03,-1.417684406042098999e-01,4.549098387360572815e-02
-5.535337328910827637e-01,-8.721792697906494141e-01,-8.765148371458053589e-02
-1.701509952545166016e-01,2.659710049629211426e-01,-1.636610478162765503e-01
-4.297306537628173828e-01,-8.400325775146484375e-01,-2.023163884878158569e-01
