2.952798604965209961e+00,4.224668979644775391e+00,1.064757728576660156e+01
3.692239999771118164e+00,-3.797322511672973633e+00,1.059163379669189453e+01
4.091676712036132812e+00,-1.457314848899841309e+00,1.113669490814208984e+01
6.248221874237060547e+00,6.241819262504577637e-01,1.048284816741943359e+01
3.897071123123168945e+00,-1.466534972190856934e+00,1.122267627716064453e+01
6.099808692932128906e+00,1.296088576316833496e+00,1.054927921295166016e+01
3.362142801284790039e+00,3.963732719421386719e+00,1.070250701904296875e+01
1.137779521942138672e+01,-4.011338353157043457e-01,5.353846549987792969e+00
4.742656707763671875e+00,-2.061653137207031250e+00,1.088405609130859375e+01
1.489242792129516602e+00,-1.385310530662536621e+00,1.166359996795654297e+01
6.419790744781494141e+00,1.039852142333984375e+00,1.038097476959228516e+01
1.060758209228515625e+01,2.648907423019409180e+00,5.890475273132324219e+00
-5.453197479248046875e+00,-7.018744468688964844e+00,8.081766128540039062e+00
-8.043669909238815308e-02,-5.032883644104003906e+00,1.069004631042480469e+01
-6.105778217315673828e-01,-2.291369915008544922e+00,1.155869579315185547e+01
1.024427652359008789e+00,1.843655705451965332e-01,1.157953071594238281e+01
6.192157268524169922e+00,1.155559778213500977e+00,1.039346599578857422e+01
7.852127552032470703e+00,-2.679000854492187500e+00,8.619476318359375000e+00
-4.111907005310058594e+00,-2.139644622802734375e+00,1.117255020141601562e+01
2.327571630477905273e+00,-1.845637440681457520e+00,1.156705379486083984e+01
3.250491857528686523e+00,6.745024681091308594e+00,9.016534805297851562e+00
2.646867752075195312e+00,-2.025187969207763672e+00,1.148850536346435547e+01
8.063771247863769531e+00,2.045611381530761719e+00,9.045511245727539062e+00
1.662859916687011719e+00,1.273543953895568848e+00,1.156124401092529297e+01
8.891039848327636719e+00,-2.661162614822387695e+00,7.778558254241943359e+00
1.971955657005310059e+00,-4.630492687225341797e+00,1.062452220916748047e+01
-6.861552596092224121e-01,2.934240579605102539e+00,1.129078006744384766e+01
4.092589378356933594e+00,4.118421554565429688e+00,1.059162425994873047e+01
5.790970325469970703e+00,-1.985364437103271484e+00,1.051774024963378906e+01
-6.617546081542968750e+00,-1.135247588157653809e+00,9.692169189453125000e+00
5.458845615386962891e+00,-1.675298929214477539e+00,1.068116760253906250e+01
7.213942050933837891e+00,-1.767197489738464355e+00,9.443770408630371094e+00
-4.854711532592773438e+00,-6.039638519287109375e+00,9.179906845092773438e+00
4.162584304809570312e+00,2.765382766723632812e+00,1.092009735107421875e+01
3.728703260421752930e-01,1.694050669670104980e+00,1.168114852905273438e+01
-2.819629669189453125e+00,-5.576043128967285156e+00,1.005619525909423828e+01
-5.735976219177246094e+00,-4.057303428649902344e+00,9.924559593200683594e+00
1.782796978950500488e+00,8.255578994750976562e+00,7.376084804534912109e+00
3.500922918319702148e+00,2.975108861923217773e+00,1.096023464202880859e+01
-1.320329189300537109e+00,4.966849684715270996e-01,1.192328262329101562e+01
1.679437637329101562e+00,8.254486083984375000e+00,7.376422882080078125e+00
-4.311582565307617188e+00,1.180862069129943848e+00,1.121633338928222656e+01
1.355951309204101562e+00,3.162946701049804688e+00,1.120602130889892578e+01
-1.394889652729034424e-01,7.142827510833740234e+00,8.477617263793945312e+00
8.514282226562500000e+00,-1.375558733940124512e+00,8.688095092773437500e+00
6.348011016845703125e+00,-2.472120761871337891e+00,1.000749588012695312e+01
1.010225296020507812e+01,-1.183802366256713867e+00,7.051041603088378906e+00
3.897960424423217773e+00,4.272976875305175781e+00,1.055235290527343750e+01
4.013070106506347656e+00,4.746575355529785156e+00,1.019073486328125000e+01
2.456255197525024414e+00,1.653547286987304688e+00,1.140603637695312500e+01
5.274045467376708984e+00,2.029165029525756836e+00,1.080287075042724609e+01
7.224627971649169922e+00,-9.128323756158351898e-03,9.780838012695312500e+00
9.612971305847167969e+00,8.630596101284027100e-02,7.791582584381103516e+00
9.611225724220275879e-01,-2.362214565277099609e+00,1.164218139648437500e+01
3.118591785430908203e+00,-2.688061952590942383e+00,1.118907451629638672e+01
-4.455777645111083984e+00,-4.789397716522216797e-01,1.132415580749511719e+01
4.607782840728759766e+00,2.967845678329467773e+00,1.084783363342285156e+01
5.906921386718750000e+00,-6.258761286735534668e-01,1.060606861114501953e+01
