"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64"
"course",-0.786241144788733,-0.277964041086926,-0.786241144788733,-0.277964041086926,-0.786241144788733,-1.29451824849054,0.738590166316689,-1.29451824849054,-0.786241144788733,-0.786241144788733,-0.786241144788733,-0.277964041086926,-0.786241144788733,-1.29451824849054,-0.786241144788733,-0.277964041086926,2.26342147742211,-0.786241144788733,0.230313062614881,1.7551443737203,-0.277964041086926,0.230313062614881,3.27997568482573,-0.786241144788733,-0.277964041086926,0.230313062614881,0.230313062614881,0.230313062614881,0.738590166316689,0.230313062614881,-0.277964041086926,0.230313062614881,-0.786241144788733,-0.786241144788733,-1.29451824849054,2.26342147742211,1.7551443737203,0.738590166316689,-0.277964041086926,0.230313062614881,-0.277964041086926,0.230313062614881,-0.277964041086926,2.26342147742211,-0.786241144788733,-0.786241144788733,1.2468672700185,0.230313062614881,-0.277964041086926,0.738590166316689,0.230313062614881,-1.29451824849054,-1.29451824849054,-0.277964041086926,-0.786241144788733,-1.29451824849054,1.7551443737203,0.230313062614881,0.738590166316689,0.738590166316689,0.230313062614881,0.230313062614881,0.230313062614881,-0.277964041086926
"friend",-0.790840055085206,-0.790840055085206,-1.12603054200874,-0.455649568161675,-1.12603054200874,-0.455649568161675,-0.120459081238144,0.549921892608918,-0.455649568161675,-0.790840055085206,0.885112379532449,-1.12603054200874,0.214731405685387,-0.790840055085206,-0.790840055085206,-0.120459081238144,-0.790840055085206,0.885112379532449,0.885112379532449,1.89068384030304,-1.12603054200874,0.885112379532449,-0.455649568161675,-0.120459081238144,0.885112379532449,-1.12603054200874,-0.120459081238144,-0.120459081238144,0.549921892608918,0.885112379532449,1.55549335337951,-0.455649568161675,-1.12603054200874,0.549921892608918,-0.455649568161675,-0.455649568161675,-0.790840055085206,-1.12603054200874,4.23701724876776,0.549921892608918,-0.455649568161675,0.549921892608918,0.214731405685387,0.214731405685387,1.55549335337951,0.214731405685387,-0.790840055085206,2.89625530107363,-0.120459081238144,-0.120459081238144,-0.455649568161675,1.22030286645598,0.549921892608918,-0.790840055085206,-0.790840055085206,-0.455649568161675,0.549921892608918,-0.790840055085206,-0.455649568161675,0.885112379532449,-0.455649568161675,-0.455649568161675,-0.455649568161675,-0.455649568161675
"love",-0.331538540701113,-0.0486256526361632,-0.614451428766062,0.234287235428786,0.234287235428786,-1.18027720489596,-0.614451428766062,-0.897364316831012,-1.18027720489596,-0.0486256526361632,0.234287235428786,-0.897364316831012,-0.897364316831012,-1.18027720489596,-0.614451428766062,-1.18027720489596,-0.331538540701113,-0.0486256526361632,-0.614451428766062,-0.0486256526361632,0.517200123493736,-0.897364316831012,-0.331538540701113,0.800113011558685,-0.0486256526361632,-1.18027720489596,-0.614451428766062,-0.897364316831012,-0.614451428766062,0.234287235428786,-0.331538540701113,-0.0486256526361632,0.234287235428786,-1.18027720489596,1.64885167575353,1.93176456381848,1.08302589962363,-0.0486256526361632,-1.18027720489596,1.93176456381848,1.64885167575353,-0.331538540701113,1.08302589962363,0.517200123493736,1.36593878768858,-0.897364316831012,3.34632900414323,0.517200123493736,0.517200123493736,-0.331538540701113,-0.0486256526361632,-0.897364316831012,0.800113011558685,-0.614451428766062,-0.331538540701113,1.93176456381848,-0.897364316831012,-1.18027720489596,1.93176456381848,0.234287235428786,-0.0486256526361632,0.517200123493736,1.36593878768858,-1.18027720489596
"part",2.27093250317183,0.438919727503799,1.04959065272648,-1.39309304816423,-0.782422122941554,-0.171751197718878,1.66026157794915,-0.171751197718878,-0.782422122941554,-0.782422122941554,-0.782422122941554,-0.782422122941554,1.04959065272648,0.438919727503799,-0.782422122941554,1.04959065272648,-0.782422122941554,1.66026157794915,0.438919727503799,0.438919727503799,-1.39309304816423,1.04959065272648,-1.39309304816423,0.438919727503799,-1.39309304816423,0.438919727503799,0.438919727503799,-0.171751197718878,-0.782422122941554,-0.782422122941554,-0.171751197718878,-0.782422122941554,-0.171751197718878,-0.171751197718878,1.66026157794915,-1.39309304816423,-0.171751197718878,1.04959065272648,1.04959065272648,-0.782422122941554,-1.39309304816423,-1.39309304816423,1.04959065272648,0.438919727503799,-0.782422122941554,0.438919727503799,-0.782422122941554,-0.782422122941554,0.438919727503799,1.66026157794915,0.438919727503799,1.04959065272648,-0.171751197718878,-0.171751197718878,-0.782422122941554,-0.782422122941554,-0.782422122941554,1.04959065272648,-1.39309304816423,-0.171751197718878,1.66026157794915,-0.782422122941554,-0.171751197718878,2.27093250317183
"room",-0.220027010264426,0.33219764294825,-1.32447631668978,0.884422296160926,0.33219764294825,0.0560853163419124,-0.772251663477102,1.16053462276726,0.608309969554588,2.26498392919262,-0.220027010264426,-1.04836399008344,1.4366469493736,-0.772251663477102,0.0560853163419124,-1.04836399008344,3.64554556222431,-0.496139336870764,0.884422296160926,-0.220027010264426,0.0560853163419124,0.884422296160926,-0.220027010264426,-0.220027010264426,-1.04836399008344,0.884422296160926,-0.772251663477102,0.608309969554588,0.0560853163419124,0.0560853163419124,-0.220027010264426,1.71275927597994,-0.496139336870764,-1.32447631668978,-0.220027010264426,-0.772251663477102,2.26498392919262,0.608309969554588,-1.04836399008344,0.884422296160926,0.0560853163419124,2.26498392919262,-0.772251663477102,-0.220027010264426,0.33219764294825,-1.04836399008344,0.0560853163419124,0.33219764294825,-0.220027010264426,-0.772251663477102,-1.60058864329612,-0.772251663477102,-0.772251663477102,-1.04836399008344,-0.496139336870764,-0.220027010264426,-0.496139336870764,-0.220027010264426,0.0560853163419124,1.16053462276726,-0.496139336870764,-0.772251663477102,-1.04836399008344,-0.496139336870764
"thing",-0.896550243935875,1.53477245148345,0.562243373315718,0.562243373315718,-0.410285704852011,-0.410285704852011,1.53477245148345,-1.38281478301974,1.53477245148345,0.562243373315718,0.562243373315718,-0.410285704852011,-1.38281478301974,-1.38281478301974,-1.38281478301974,1.53477245148345,0.0759788342318539,1.04850791239958,0.0759788342318539,-0.896550243935875,-0.410285704852011,-0.410285704852011,-0.896550243935875,-0.896550243935875,-0.896550243935875,1.04850791239958,0.562243373315718,-0.410285704852011,0.562243373315718,0.0759788342318539,-0.410285704852011,0.562243373315718,-0.410285704852011,1.04850791239958,0.562243373315718,1.53477245148345,0.0759788342318539,1.53477245148345,-0.896550243935875,1.04850791239958,-0.410285704852011,-0.896550243935875,-0.896550243935875,0.0759788342318539,0.0759788342318539,-0.896550243935875,2.50730152965118,1.04850791239958,-1.38281478301974,0.0759788342318539,0.0759788342318539,-0.896550243935875,0.0759788342318539,2.50730152965118,-1.38281478301974,0.562243373315718,-0.896550243935875,-1.38281478301974,0.0759788342318539,-0.410285704852011,-0.410285704852011,-0.896550243935875,1.04850791239958,-1.38281478301974
"time",-1.15124826539359,0.176317301907126,-0.48746548174323,1.17199147738266,-0.155574089918052,-0.155574089918052,-0.48746548174323,-1.15124826539359,-0.48746548174323,1.83577426103302,0.508208693732304,0.840100085557482,1.17199147738266,0.176317301907126,-0.819356873568408,-1.15124826539359,0.176317301907126,1.50388286920784,0.176317301907126,0.840100085557482,1.17199147738266,0.176317301907126,-0.155574089918052,-0.155574089918052,-1.15124826539359,-0.155574089918052,-0.155574089918052,-1.48313965721876,-1.48313965721876,-0.819356873568408,-1.15124826539359,-0.48746548174323,-1.48313965721876,-0.819356873568408,-1.48313965721876,-0.155574089918052,-1.81503104904394,2.49955704468337,-1.48313965721876,0.176317301907126,0.508208693732304,-0.819356873568408,-0.155574089918052,0.176317301907126,1.83577426103302,0.508208693732304,-0.819356873568408,0.840100085557482,0.508208693732304,1.17199147738266,0.840100085557482,0.176317301907126,-1.48313965721876,0.840100085557482,-0.48746548174323,0.508208693732304,0.508208693732304,0.176317301907126,1.50388286920784,1.83577426103302,0.840100085557482,-0.819356873568408,0.840100085557482,-1.15124826539359
"way",-0.673558023001905,-1.04840770536818,0.450991024096928,1.20069038882948,0.825840706463206,1.57554007119576,0.0761413417306502,0.0761413417306502,-1.04840770536818,-0.673558023001905,1.95038975356204,-0.298708340635628,-0.673558023001905,0.0761413417306502,0.825840706463206,1.20069038882948,1.20069038882948,0.450991024096928,-0.673558023001905,-0.298708340635628,-0.673558023001905,0.0761413417306502,-0.673558023001905,-0.673558023001905,-0.673558023001905,0.0761413417306502,-1.42325738773446,0.825840706463206,-1.04840770536818,0.0761413417306502,-0.298708340635628,0.825840706463206,-1.79810707010074,0.450991024096928,-0.298708340635628,0.825840706463206,-0.673558023001905,1.20069038882948,-0.298708340635628,2.32523943592832,-0.673558023001905,0.0761413417306502,1.20069038882948,-0.673558023001905,1.20069038882948,0.0761413417306502,-0.673558023001905,-0.673558023001905,-0.298708340635628,3.82463816539343,-0.673558023001905,-0.298708340635628,0.0761413417306502,0.0761413417306502,-0.673558023001905,-1.79810707010074,0.450991024096928,-0.298708340635628,-1.04840770536818,-0.298708340635628,-0.673558023001905,-0.298708340635628,0.825840706463206,-1.42325738773446
"better",-0.956071460621117,-0.0756603314160597,-0.0756603314160597,-0.956071460621117,1.24495636239153,-1.39627702522365,-0.0756603314160597,-0.956071460621117,1.24495636239153,0.364545233186469,-0.0756603314160597,-0.515865896018589,-0.956071460621117,-1.39627702522365,-0.515865896018589,-0.956071460621117,2.12536749159659,-0.0756603314160597,-0.956071460621117,-0.0756603314160597,-0.515865896018589,-0.956071460621117,0.364545233186469,1.24495636239153,0.804750797788998,0.364545233186469,0.364545233186469,-0.515865896018589,-0.0756603314160597,0.364545233186469,-0.515865896018589,-0.515865896018589,0.364545233186469,1.68516192699406,-0.0756603314160597,-1.39627702522365,-0.956071460621117,-0.956071460621117,-0.0756603314160597,-0.515865896018589,0.364545233186469,0.804750797788998,-1.39627702522365,1.24495636239153,-0.515865896018589,-0.0756603314160597,-1.39627702522365,-1.39627702522365,0.804750797788998,-0.515865896018589,3.00577862080164,-0.515865896018589,0.804750797788998,-0.0756603314160597,0.364545233186469,3.00577862080164,-0.0756603314160597,-1.39627702522365,0.364545233186469,0.804750797788998,0.804750797788998,0.364545233186469,1.24495636239153,-0.0756603314160597
"heart",-0.807991176271525,0,-1.61598235254305,0.807991176271525,-0.807991176271525,-0.807991176271525,-0.807991176271525,0,0,0,0.807991176271525,-0.403995588135762,0.403995588135762,-0.403995588135762,-0.807991176271525,-0.403995588135762,-1.61598235254305,-0.403995588135762,-1.21198676440729,0,0,0.403995588135762,-0.403995588135762,-0.807991176271525,1.61598235254305,-1.21198676440729,-0.403995588135762,-0.807991176271525,0,-0.807991176271525,-1.21198676440729,-0.403995588135762,-0.403995588135762,1.21198676440729,-0.403995588135762,-0.403995588135762,-0.807991176271525,0,-0.807991176271525,3.2319647050861,0.403995588135762,0.403995588135762,1.61598235254305,0,1.61598235254305,0,0.403995588135762,1.21198676440729,1.61598235254305,0,0.403995588135762,0.807991176271525,0,-1.21198676440729,-1.61598235254305,1.61598235254305,-0.403995588135762,-0.807991176271525,1.21198676440729,1.61598235254305,1.61598235254305,-0.403995588135762,1.61598235254305,-1.21198676440729
"mind",-0.079670970133651,-0.80809126849846,1.01295947741356,-0.443881119316056,0.284539179048754,-0.443881119316056,-0.443881119316056,-0.80809126849846,-1.17230141768086,2.83401022332559,-0.079670970133651,-0.80809126849846,0.284539179048754,-0.443881119316056,-0.079670970133651,0.648749328231158,0.284539179048754,0.284539179048754,0.284539179048754,0.284539179048754,0.284539179048754,0.284539179048754,-0.443881119316056,-0.079670970133651,-1.17230141768086,-0.079670970133651,1.37716962659597,0.284539179048754,-0.443881119316056,-0.443881119316056,-1.17230141768086,-1.17230141768086,-0.80809126849846,0.648749328231158,-0.079670970133651,-0.80809126849846,0.284539179048754,0.284539179048754,0.284539179048754,-0.079670970133651,0.284539179048754,-0.80809126849846,-0.80809126849846,0.284539179048754,0.648749328231158,-1.17230141768086,-1.17230141768086,2.46980007414318,2.10558992496078,0.648749328231158,3.19822037250799,0.284539179048754,-0.443881119316056,-0.079670970133651,-1.53651156686327,1.37716962659597,-0.443881119316056,-0.079670970133651,-1.90072171604567,1.01295947741356,-1.17230141768086,0.284539179048754,1.01295947741356,-1.53651156686327
"place",-1.66166172840523,0.0263755829905591,1.2924035665374,0.870394238688452,-0.817643072707333,1.2924035665374,-1.66166172840523,-0.395633744858387,-1.23965240055628,-0.817643072707333,0.870394238688452,0.870394238688452,0.870394238688452,0.448384910839505,-1.23965240055628,-1.23965240055628,-0.395633744858387,-0.395633744858387,-0.817643072707333,0.870394238688452,0.870394238688452,-0.395633744858387,0.0263755829905591,2.13642222223529,-1.23965240055628,2.55843155008424,0.870394238688452,0.448384910839505,-0.395633744858387,0.0263755829905591,-0.395633744858387,-0.395633744858387,-0.817643072707333,0.0263755829905591,0.870394238688452,0.448384910839505,-1.23965240055628,1.71441289438634,-0.395633744858387,-0.395633744858387,0.0263755829905591,0.0263755829905591,-0.817643072707333,-0.395633744858387,-1.23965240055628,-1.23965240055628,-0.395633744858387,-0.817643072707333,0.448384910839505,0.0263755829905591,0.870394238688452,1.2924035665374,0.0263755829905591,-0.817643072707333,-0.817643072707333,-0.817643072707333,-0.395633744858387,0.448384910839505,0.0263755829905591,3.40245020578213,0.0263755829905591,0.0263755829905591,0.448384910839505,-0.395633744858387
"right",-1.1677972761547,-0.0179661119408415,-0.0179661119408415,0.365310942797111,-1.1677972761547,-0.784520221416748,0.748587997535065,3.43152738070074,-0.401243166678795,-0.0179661119408415,1.89841916174892,-1.1677972761547,-1.1677972761547,-0.784520221416748,1.13186505227302,-0.401243166678795,-0.401243166678795,-1.1677972761547,-0.784520221416748,-0.401243166678795,-0.0179661119408415,-0.0179661119408415,1.13186505227302,-1.1677972761547,0.365310942797111,-0.401243166678795,1.13186505227302,-0.784520221416748,-0.401243166678795,-1.1677972761547,-0.784520221416748,0.748587997535065,2.66497327122483,-0.0179661119408415,1.89841916174892,-0.401243166678795,-0.784520221416748,-1.1677972761547,-0.0179661119408415,0.365310942797111,-0.401243166678795,1.13186505227302,-0.401243166678795,-0.0179661119408415,-0.784520221416748,-0.401243166678795,0.748587997535065,0.748587997535065,-0.0179661119408415,-0.0179661119408415,-0.0179661119408415,-1.1677972761547,-0.401243166678795,0.748587997535065,-0.401243166678795,-0.401243166678795,2.28169621648688,-0.784520221416748,-0.784520221416748,-0.784520221416748,1.13186505227302,-0.401243166678795,0.365310942797111,1.13186505227302
"state",-0.262289605071163,-1.19487486754641,0.670295657404083,-0.728582236308785,-0.728582236308785,-0.728582236308785,-1.19487486754641,-0.262289605071163,-0.262289605071163,-0.728582236308785,1.60288091987933,0.20400302616646,-0.262289605071163,-0.262289605071163,-0.728582236308785,0.20400302616646,-0.728582236308785,-0.262289605071163,-0.728582236308785,-0.262289605071163,0.670295657404083,-0.728582236308785,-0.262289605071163,-0.728582236308785,-1.19487486754641,-0.728582236308785,0.20400302616646,-0.728582236308785,3.0017588135922,1.13658828864171,0.20400302616646,0.670295657404083,0.20400302616646,-0.262289605071163,-0.262289605071163,1.60288091987933,-0.262289605071163,0.670295657404083,0.20400302616646,0.670295657404083,1.60288091987933,-0.728582236308785,-0.728582236308785,1.13658828864171,-1.19487486754641,1.13658828864171,0.20400302616646,-0.728582236308785,-0.728582236308785,0.20400302616646,0.20400302616646,1.60288091987933,-1.19487486754641,-1.19487486754641,1.13658828864171,-0.728582236308785,-0.262289605071163,-0.728582236308785,-0.728582236308785,-0.728582236308785,-0.262289605071163,3.46805144482982,-0.262289605071163,2.06917355111695
"woman",-0.479656103434557,-0.479656103434557,-0.14231554717289,-0.816996659696223,-0.816996659696223,2.21906834665877,-0.816996659696223,-0.14231554717289,0.195025009088776,-0.479656103434557,-0.14231554717289,-0.479656103434557,-0.816996659696223,2.21906834665877,-0.479656103434557,-0.816996659696223,-0.816996659696223,0.532365565350442,-0.479656103434557,0.532365565350442,-0.14231554717289,-0.479656103434557,1.20704667787377,0.195025009088776,2.55640890292044,0.195025009088776,-0.14231554717289,-0.816996659696223,-0.816996659696223,-0.14231554717289,1.20704667787377,-0.816996659696223,0.195025009088776,2.8937494591821,-0.479656103434557,-0.479656103434557,0.532365565350442,-0.479656103434557,-0.479656103434557,-0.479656103434557,-0.816996659696223,-0.479656103434557,0.195025009088776,-0.816996659696223,-0.816996659696223,-0.816996659696223,0.195025009088776,0.195025009088776,3.56843057170544,-0.14231554717289,0.195025009088776,-0.816996659696223,2.21906834665877,-0.14231554717289,-0.816996659696223,-0.816996659696223,-0.816996659696223,-0.816996659696223,0.195025009088776,-0.479656103434557,0.532365565350442,0.532365565350442,-0.479656103434557,0.532365565350442
"word",1.66848379436793,-0.183243884930582,-1.41772900446292,2.2857263541341,0.433998674835589,-0.183243884930582,-0.183243884930582,-0.800486444696753,-0.183243884930582,-0.183243884930582,-0.183243884930582,-0.183243884930582,-0.800486444696753,-0.800486444696753,-1.41772900446292,1.05124123460176,0.433998674835589,-0.183243884930582,-0.183243884930582,-0.183243884930582,-0.183243884930582,-0.800486444696753,-0.800486444696753,-0.800486444696753,1.05124123460176,-0.183243884930582,-0.183243884930582,-0.183243884930582,1.66848379436793,-0.183243884930582,-1.41772900446292,-0.800486444696753,-0.183243884930582,-0.183243884930582,2.2857263541341,0.433998674835589,-0.183243884930582,-1.41772900446292,1.05124123460176,-0.800486444696753,-0.183243884930582,-0.183243884930582,-0.183243884930582,-0.183243884930582,1.05124123460176,-0.800486444696753,-1.41772900446292,2.2857263541341,1.05124123460176,0.433998674835589,-1.41772900446292,2.90296891390027,1.05124123460176,1.05124123460176,-0.183243884930582,1.05124123460176,-0.183243884930582,-1.41772900446292,1.05124123460176,-0.800486444696753,-0.183243884930582,-0.800486444696753,-0.183243884930582,-0.800486444696753
"door",0.292887017132038,0.660431509219302,-0.0746574749552255,1.02797600130657,1.39552049339383,1.39552049339383,-1.54483544330428,0.292887017132038,-1.17729095121702,0.660431509219302,-0.0746574749552255,-0.442201967042489,-1.17729095121702,0.292887017132038,-0.442201967042489,-0.0746574749552255,1.76306498548109,0.292887017132038,-0.0746574749552255,-1.54483544330428,-0.442201967042489,-0.0746574749552255,1.39552049339383,-0.442201967042489,0.292887017132038,0.292887017132038,0.292887017132038,-0.809746459129753,-0.809746459129753,1.39552049339383,-1.17729095121702,-0.442201967042489,1.76306498548109,2.86569846174289,0.292887017132038,-0.442201967042489,0.292887017132038,-0.442201967042489,-1.17729095121702,-0.442201967042489,1.76306498548109,-1.17729095121702,2.49815396965562,-0.0746574749552255,1.02797600130657,0.660431509219302,-1.17729095121702,-0.442201967042489,-1.17729095121702,-0.442201967042489,-1.54483544330428,-0.0746574749552255,0.660431509219302,0.292887017132038,-0.809746459129753,-0.0746574749552255,-1.17729095121702,0.292887017132038,-1.54483544330428,0.292887017132038,-0.442201967042489,0.660431509219302,-0.809746459129753,-0.809746459129753
"eye",-0.947660315725881,1.50285524817135,0.277597466222733,-0.335031424751574,1.50285524817135,0.277597466222733,3.95337081206857,-0.335031424751574,0.277597466222733,1.50285524817135,-0.947660315725881,-0.947660315725881,-0.335031424751574,0.890226357197039,-0.335031424751574,0.277597466222733,-0.335031424751574,-0.947660315725881,-0.335031424751574,-0.947660315725881,0.890226357197039,-0.335031424751574,-0.335031424751574,-0.335031424751574,2.11548413914565,-0.947660315725881,-0.947660315725881,0.277597466222733,-0.335031424751574,2.11548413914565,0.277597466222733,0.890226357197039,-0.335031424751574,-0.947660315725881,-0.335031424751574,0.890226357197039,-0.335031424751574,-0.947660315725881,0.277597466222733,-0.335031424751574,-0.335031424751574,1.50285524817135,-0.947660315725881,1.50285524817135,1.50285524817135,-0.335031424751574,-0.947660315725881,-0.335031424751574,-0.335031424751574,-0.947660315725881,-0.947660315725881,0.277597466222733,-0.947660315725881,-0.947660315725881,0.890226357197039,-0.335031424751574,-0.947660315725881,-0.335031424751574,0.890226357197039,-0.947660315725881,-0.947660315725881,-0.335031424751574,-0.947660315725881,0.277597466222733
"bright",0.831092396752859,-0.040873396561616,-0.040873396561616,-0.912839189876091,-0.040873396561616,0.831092396752859,-0.040873396561616,-0.040873396561616,-0.912839189876091,1.70305819006733,1.70305819006733,-0.912839189876091,-0.912839189876091,-0.912839189876091,1.70305819006733,-0.912839189876091,0.831092396752859,-0.912839189876091,-0.912839189876091,-0.040873396561616,-0.912839189876091,-0.040873396561616,0.831092396752859,-0.912839189876091,-0.912839189876091,-0.912839189876091,-0.040873396561616,-0.912839189876091,1.70305819006733,-0.912839189876091,0.831092396752859,-0.912839189876091,-0.040873396561616,-0.912839189876091,-0.912839189876091,-0.040873396561616,-0.912839189876091,-0.040873396561616,-0.912839189876091,-0.040873396561616,-0.912839189876091,0.831092396752859,-0.040873396561616,0.831092396752859,-0.040873396561616,3.44698977669628,0.831092396752859,1.70305819006733,-0.040873396561616,-0.912839189876091,0.831092396752859,-0.040873396561616,-0.912839189876091,-0.040873396561616,-0.912839189876091,0.831092396752859,-0.912839189876091,-0.912839189876091,-0.040873396561616,2.57502398338181,0.831092396752859,0.831092396752859,-0.912839189876091,-0.040873396561616
"evening",-0.339187160499534,2.83759014759367,0.190275724182666,-0.339187160499534,0.719738608864866,1.24920149354707,-0.868650045181734,0.190275724182666,0.190275724182666,0.719738608864866,-0.339187160499534,1.24920149354707,0.190275724182666,-0.868650045181734,-1.39811292986393,-0.339187160499534,-0.868650045181734,1.24920149354707,1.24920149354707,2.30812726291147,-0.339187160499534,-0.339187160499534,0.190275724182666,0.719738608864866,-0.339187160499534,-0.868650045181734,0.719738608864866,-0.868650045181734,0.190275724182666,-0.868650045181734,-1.39811292986393,-0.868650045181734,-0.339187160499534,-1.39811292986393,0.190275724182666,0.719738608864866,0.190275724182666,-0.339187160499534,0.719738608864866,0.190275724182666,0.190275724182666,-1.39811292986393,-1.39811292986393,-1.39811292986393,0.190275724182666,1.77866437822927,0.719738608864866,-0.339187160499534,0.719738608864866,-1.39811292986393,0.190275724182666,1.77866437822927,-0.868650045181734,0.719738608864866,-1.39811292986393,-0.339187160499534,0.719738608864866,-0.868650045181734,-0.868650045181734,2.30812726291147,-0.868650045181734,0.190275724182666,-0.339187160499534,-0.868650045181734
"morning",-1.47072336997806,0.202632997641421,0.62097208954629,0.202632997641421,1.45765027335603,0.62097208954629,1.03931118145116,-0.634045186168317,0.62097208954629,0.202632997641421,1.03931118145116,2.29432845716577,0.62097208954629,1.8759893652609,-0.215706094263448,-0.634045186168317,0.202632997641421,-0.215706094263448,0.62097208954629,1.45765027335603,-1.05238427807319,1.8759893652609,-0.634045186168317,-0.634045186168317,-1.05238427807319,-0.634045186168317,0.202632997641421,0.202632997641421,-0.215706094263448,-1.05238427807319,-1.05238427807319,0.202632997641421,0.202632997641421,1.45765027335603,0.202632997641421,0.62097208954629,-0.634045186168317,0.202632997641421,1.03931118145116,-0.634045186168317,0.62097208954629,-1.05238427807319,1.45765027335603,-1.05238427807319,-1.47072336997806,2.29432845716577,-1.47072336997806,-1.47072336997806,-1.05238427807319,-1.05238427807319,-0.215706094263448,-0.634045186168317,1.03931118145116,0.62097208954629,-0.634045186168317,0.62097208954629,0.202632997641421,0.202632997641421,-0.634045186168317,-0.634045186168317,0.202632997641421,-1.47072336997806,-1.47072336997806,-1.47072336997806
"certain",-0.287746237501486,-1.05506953750545,0.479577062502477,1.24690036250644,-0.287746237501486,-0.287746237501486,0.479577062502477,-1.05506953750545,2.78154696251437,1.24690036250644,-0.287746237501486,2.78154696251437,1.24690036250644,-0.287746237501486,-0.287746237501486,0.479577062502477,-0.287746237501486,2.0142236625104,0.479577062502477,-1.05506953750545,-0.287746237501486,-0.287746237501486,-0.287746237501486,-1.05506953750545,-1.05506953750545,1.24690036250644,-0.287746237501486,0.479577062502477,0.479577062502477,1.24690036250644,1.24690036250644,-1.05506953750545,1.24690036250644,-1.05506953750545,-0.287746237501486,-0.287746237501486,-1.05506953750545,0.479577062502477,-0.287746237501486,-0.287746237501486,-1.05506953750545,-1.05506953750545,-0.287746237501486,-0.287746237501486,-1.05506953750545,-1.05506953750545,-0.287746237501486,0.479577062502477,-1.05506953750545,0.479577062502477,-0.287746237501486,-1.05506953750545,-0.287746237501486,-1.05506953750545,0.479577062502477,1.24690036250644,1.24690036250644,-1.05506953750545,-1.05506953750545,-0.287746237501486,-1.05506953750545,0.479577062502477,-1.05506953750545,2.0142236625104
"day",-0.868109918863584,0.52784572956027,0.248654599875499,-0.0305365298092718,-0.868109918863584,-0.0305365298092718,1.08622798892981,-0.588918789178813,1.64461024829935,2.20299250766889,1.64461024829935,0.248654599875499,0.80703685924504,1.08622798892981,-1.7056833079179,1.36541911861458,-0.588918789178813,-0.0305365298092718,-1.14730104854835,1.08622798892981,-0.309727659494043,-0.588918789178813,-1.42649217823313,-0.588918789178813,-0.588918789178813,1.36541911861458,1.08622798892981,-0.588918789178813,2.48218363735366,-0.309727659494043,-1.42649217823313,2.20299250766889,1.08622798892981,1.08622798892981,-0.588918789178813,0.248654599875499,-1.14730104854835,-0.588918789178813,-0.868109918863584,-0.309727659494043,0.52784572956027,-0.868109918863584,0.80703685924504,-1.42649217823313,-1.14730104854835,0.52784572956027,-0.309727659494043,0.52784572956027,-0.868109918863584,-0.868109918863584,-0.0305365298092718,0.52784572956027,0.52784572956027,0.248654599875499,-1.7056833079179,-0.0305365298092718,0.52784572956027,-0.309727659494043,-0.868109918863584,-0.868109918863584,-0.309727659494043,0.248654599875499,0.248654599875499,-1.42649217823313
"other",-0.0999581215598485,-0.0999581215598485,1.17950583440621,-0.419824110551364,-0.739690099542879,-0.419824110551364,-0.0999581215598485,0.539773856423182,-0.739690099542879,0.219907867431667,-1.05955608853439,-0.419824110551364,-0.419824110551364,-0.419824110551364,-0.739690099542879,0.539773856423182,1.81923781238924,0.219907867431667,-0.0999581215598485,0.859639845414697,1.49937182339773,0.219907867431667,-1.05955608853439,-1.05955608853439,-0.419824110551364,0.539773856423182,0.539773856423182,-0.419824110551364,-0.419824110551364,-0.419824110551364,-0.739690099542879,2.13910380138076,-0.739690099542879,-0.0999581215598485,-0.419824110551364,-0.0999581215598485,-0.419824110551364,-0.739690099542879,-1.37942207752591,-1.37942207752591,0.219907867431667,1.17950583440621,-0.419824110551364,-0.739690099542879,-0.0999581215598485,0.219907867431667,-0.419824110551364,0.539773856423182,0.859639845414697,-0.419824110551364,3.0987017683553,1.17950583440621,-0.0999581215598485,-1.05955608853439,0.539773856423182,-0.419824110551364,0.219907867431667,-1.69928806651742,-1.05955608853439,-0.419824110551364,0.219907867431667,-0.0999581215598485,-0.0999581215598485,4.05829973532985
