-4.908729076385498047e+00,5.310800075531005859e-01,-7.311508655548095703e+00,-5.142783641815185547e+00,3.498975753784179688e+00,4.749960899353027344e+00,4.093832969665527344e+00,-3.673353195190429688e-01,-1.560602784156799316e+00,-3.032718658447265625e+00
-1.763388395309448242e+00,3.351092338562011719e+00,-2.230115413665771484e+00,-4.210002899169921875e+00,1.661922335624694824e+00,-2.597423553466796875e+00,6.061727046966552734e+00,-5.336904048919677734e+00,3.375416517257690430e+00,-6.491813659667968750e+00
-3.263776779174804688e+00,3.251728534698486328e+00,-5.052937507629394531e+00,-4.965856552124023438e+00,1.951365828514099121e+00,-2.759003639221191406e-01,6.721374511718750000e+00,-3.211680173873901367e+00,1.867713928222656250e+00,-5.826240539550781250e+00
-2.798180580139160156e+00,1.333147525787353516e+00,-7.010794639587402344e+00,-5.620069026947021484e+00,9.781742691993713379e-01,2.217655420303344727e+00,6.461932182312011719e+00,-2.275456190109252930e+00,3.098758220672607422e+00,-4.766018390655517578e+00
-3.288987159729003906e+00,3.227440595626831055e+00,-4.797288894653320312e+00,-5.159246444702148438e+00,2.212841987609863281e+00,-1.295330524444580078e-01,6.677039146423339844e+00,-3.273995161056518555e+00,1.617495417594909668e+00,-5.920300483703613281e+00
-3.135336399078369141e+00,1.047749400138854980e+00,-7.727734565734863281e+00,-5.497900009155273438e+00,1.107290267944335938e+00,2.764332294464111328e+00,6.231972694396972656e+00,-1.817371726036071777e+00,2.589737415313720703e+00,-4.408632755279541016e+00
-4.916224956512451172e+00,1.323042154312133789e+00,-7.702676773071289062e+00,-4.936601638793945312e+00,2.595694541931152344e+00,4.107631683349609375e+00,5.067445278167724609e+00,2.779898606240749359e-02,-9.185079932212829590e-01,-3.289835691452026367e+00
2.234788239002227783e-01,-1.842823386192321777e+00,-8.421618461608886719e+00,-2.016827344894409180e+00,-4.692027091979980469e+00,1.215231657028198242e+00,3.703824996948242188e+00,-1.803742647171020508e+00,7.426207542419433594e+00,-3.003213644027709961e+00
-2.609007835388183594e+00,2.903220653533935547e+00,-4.811413288116455078e+00,-4.592370510101318359e+00,1.599566459655761719e+00,-8.744410872459411621e-01,6.698725223541259766e+00,-3.911696195602416992e+00,2.822399854660034180e+00,-6.151648521423339844e+00
-3.536918640136718750e+00,3.164667129516601562e+00,-3.206322193145751953e+00,-5.708225250244140625e+00,4.483603477478027344e+00,1.996745467185974121e-01,5.423236370086669922e+00,-3.095322370529174805e+00,-6.673838496208190918e-01,-7.006144523620605469e+00
-2.658316135406494141e+00,9.881175756454467773e-01,-7.741493225097656250e+00,-5.402541160583496094e+00,5.121173262596130371e-01,2.488612174987792969e+00,6.368062973022460938e+00,-1.924749135971069336e+00,3.213127136230468750e+00,-4.493185997009277344e+00
-1.142108559608459473e+00,-4.620189189910888672e+00,-8.541857719421386719e+00,-3.410819768905639648e+00,-2.752628803253173828e+00,4.558429241180419922e+00,6.967228651046752930e-01,-3.048573017120361328e+00,6.399013996124267578e+00,7.431983947753906250e-01
-1.964826941490173340e+00,4.772627353668212891e+00,8.305830955505371094e+00,-4.311457157135009766e+00,4.727252960205078125e+00,-2.630776166915893555e+00,1.732324719429016113e+00,-4.158291339874267578e+00,-2.352564096450805664e+00,-5.535296916961669922e+00
-2.726504087448120117e+00,4.531327247619628906e+00,1.651684045791625977e+00,-4.633927345275878906e+00,3.811234235763549805e+00,-2.841950178146362305e+00,5.526509761810302734e+00,-4.293558120727539062e+00,-1.380705237388610840e-01,-6.748497009277343750e+00
-3.556675434112548828e+00,3.770306587219238281e+00,-9.802752733230590820e-01,-5.609158515930175781e+00,5.065824031829833984e+00,-3.008581101894378662e-01,5.070744991302490234e+00,-2.790930986404418945e+00,-1.822389245033264160e+00,-7.304843425750732422e+00
-3.381932020187377930e+00,1.178828001022338867e+00,-3.704534292221069336e+00,-6.396163940429687500e+00,5.525774955749511719e+00,2.352258920669555664e+00,4.278337955474853516e+00,-2.454138278961181641e+00,-1.645637869834899902e+00,-6.773898124694824219e+00
-2.551760435104370117e+00,1.880909323692321777e+00,-7.949456214904785156e+00,-4.867182254791259766e+00,2.180201560258865356e-01,1.386550784111022949e+00,6.445648193359375000e+00,-1.945138454437255859e+00,2.782637596130371094e+00,-4.580562114715576172e+00
-6.447944641113281250e-01,5.323084592819213867e-01,-3.145070075988769531e+00,-4.778396129608154297e+00,-5.928365588188171387e-01,-7.075114250183105469e-01,4.733162879943847656e+00,-6.092285633087158203e+00,7.512573242187500000e+00,-3.986592292785644531e+00
-4.319779872894287109e+00,5.465966701507568359e+00,1.518976926803588867e+00,-4.265071392059326172e+00,5.299649238586425781e+00,-5.123218297958374023e-01,3.791210412979125977e+00,-7.299214601516723633e-01,-4.867972373962402344e+00,-6.900432109832763672e+00
-3.332478284835815430e+00,2.894212722778320312e+00,-3.496582508087158203e+00,-5.719886779785156250e+00,4.470637321472167969e+00,1.361477375030517578e-01,5.394822597503662109e+00,-3.395891189575195312e+00,-3.182384669780731201e-01,-7.030684947967529297e+00
-4.715615272521972656e+00,-9.950214624404907227e-01,-8.809182167053222656e+00,-3.711857318878173828e+00,2.277455568313598633e+00,5.560023784637451172e+00,2.785107851028442383e+00,1.343827843666076660e+00,-2.140522241592407227e+00,-6.968097686767578125e-01
-3.069351911544799805e+00,3.615244865417480469e+00,-3.843455791473388672e+00,-5.086765289306640625e+00,3.309358358383178711e+00,-8.803943991661071777e-01,5.978630065917968750e+00,-3.537747621536254883e+00,6.656161546707153320e-01,-6.820568561553955078e+00
-2.349795103073120117e+00,-1.362438201904296875e+00,-9.261741638183593750e+00,-4.824059486389160156e+00,-4.149672091007232666e-01,3.497519016265869141e+00,4.070357322692871094e+00,-2.563789844512939453e+00,3.990237236022949219e+00,-2.626844406127929688e+00
-3.914337635040283203e+00,1.345058560371398926e+00,-4.378585815429687500e+00,-6.205587387084960938e+00,5.176871299743652344e+00,2.921000003814697266e+00,4.730665683746337891e+00,-2.200311660766601562e+00,-1.738936901092529297e+00,-6.003477096557617188e+00
-1.911962926387786865e-01,6.143417675048112869e-03,-3.793357133865356445e+00,-4.259212493896484375e+00,-1.586699008941650391e+00,-6.573670506477355957e-01,4.459389209747314453e+00,-5.515946865081787109e+00,7.908668518066406250e+00,-3.923793554306030273e+00
-1.999851942062377930e+00,3.911679983139038086e+00,-4.065754413604736328e-01,-4.283147811889648438e+00,2.761873960494995117e+00,-3.132215499877929688e+00,5.578337669372558594e+00,-5.504074096679687500e+00,2.170174598693847656e+00,-6.681369781494140625e+00
-5.484146118164062500e+00,1.883753180503845215e+00,-4.813286781311035156e+00,-4.762452125549316406e+00,5.744991302490234375e+00,3.534014701843261719e+00,2.702182769775390625e+00,9.459802508354187012e-02,-4.733361721038818359e+00,-4.343071460723876953e+00
-4.792552947998046875e+00,1.104513406753540039e+00,-8.933849334716796875e+00,-4.404708862304687500e+00,1.995504498481750488e+00,3.969687461853027344e+00,5.004399299621582031e+00,3.298576772212982178e-01,-4.470500946044921875e-01,-3.072007894515991211e+00
-2.298144578933715820e+00,2.551107883453369141e+00,-5.238516807556152344e+00,-4.631436824798583984e+00,1.192473888397216797e+00,-6.246518492698669434e-01,6.639635562896728516e+00,-3.876159429550170898e+00,3.470741510391235352e+00,-5.988373279571533203e+00
-4.599447250366210938e+00,5.605319499969482422e+00,3.623560667037963867e+00,-2.791584968566894531e+00,5.463247776031494141e+00,3.154527842998504639e-01,9.995026588439941406e-01,1.717930436134338379e+00,-7.876076221466064453e+00,-5.005127429962158203e+00
-2.433374881744384766e+00,2.592865467071533203e+00,-5.104842185974121094e+00,-4.715628623962402344e+00,1.396477460861206055e+00,-4.740830361843109131e-01,6.634779930114746094e+00,-3.815379142761230469e+00,3.261219978332519531e+00,-5.970182418823242188e+00
-1.265708684921264648e+00,9.699498414993286133e-01,-4.024713039398193359e+00,-5.318001747131347656e+00,1.184706985950469971e-01,7.852962613105773926e-02,5.324257850646972656e+00,-5.403976440429687500e+00,6.405901908874511719e+00,-4.171920776367187500e+00
-2.870659112930297852e+00,5.399168014526367188e+00,6.090912342071533203e+00,-4.382485389709472656e+00,4.795410156250000000e+00,-2.365730285644531250e+00,3.064801454544067383e+00,-3.435533761978149414e+00,-2.864335060119628906e+00,-5.916724205017089844e+00
-4.148040771484375000e+00,5.041233897209167480e-01,-6.805649757385253906e+00,-5.765521526336669922e+00,3.200410366058349609e+00,3.992382049560546875e+00,5.297278404235839844e+00,-1.417132854461669922e+00,2.291378378868103027e-01,-4.350142002105712891e+00
-5.459407806396484375e+00,3.783731460571289062e+00,-5.146259784698486328e+00,-4.501283645629882812e+00,4.974096775054931641e+00,1.827570319175720215e+00,4.418046951293945312e+00,-3.723394274711608887e-01,-3.481398582458496094e+00,-5.531340599060058594e+00
-2.837763547897338867e+00,5.117013931274414062e+00,4.131783962249755859e+00,-4.620070934295654297e+00,4.421928405761718750e+00,-2.661483287811279297e+00,4.360847949981689453e+00,-3.798136472702026367e+00,-1.504617094993591309e+00,-6.426747798919677734e+00
-3.750211715698242188e+00,5.382680416107177734e+00,4.399192333221435547e+00,-4.304217815399169922e+00,5.884858608245849609e+00,-1.457484364509582520e+00,2.273906707763671875e+00,-1.921421289443969727e+00,-5.108826637268066406e+00,-5.832648754119873047e+00
-4.320308685302734375e+00,-2.030161142349243164e+00,-7.496460914611816406e+00,-2.453103065490722656e+00,3.037122488021850586e+00,6.189936161041259766e+00,3.020562231540679932e-01,2.182964324951171875e+00,-4.072789669036865234e+00,9.479343891143798828e-01
-4.314451694488525391e+00,5.571671575307846069e-02,-5.903809070587158203e+00,-6.180550575256347656e+00,3.858054161071777344e+00,4.524414062500000000e+00,5.112994194030761719e+00,-1.751154661178588867e+00,-1.513175070285797119e-01,-4.063610076904296875e+00
-4.887147426605224609e+00,3.243110656738281250e+00,-3.082684755325317383e+00,-5.220787525177001953e+00,5.984160900115966797e+00,1.327915787696838379e+00,3.956812620162963867e+00,-1.103097438812255859e+00,-4.225792884826660156e+00,-6.398178100585937500e+00
-4.362193107604980469e+00,-2.024288415908813477e+00,-7.283373832702636719e+00,-2.717581510543823242e+00,3.666437149047851562e+00,6.075012683868408203e+00,1.604724824428558350e-01,1.891142368316650391e+00,-4.271251678466796875e+00,5.214853286743164062e-01
-5.105464935302734375e+00,3.222311496734619141e+00,-1.550649762153625488e+00,-4.001235485076904297e+00,6.757262229919433594e+00,1.865676045417785645e+00,1.962041139602661133e+00,7.002696394920349121e-01,-6.874053955078125000e+00,-5.208005905151367188e+00
-5.263027191162109375e+00,2.345518827438354492e+00,-6.700602531433105469e+00,-4.283624649047851562e+00,4.414022445678710938e+00,3.332898616790771484e+00,3.774941444396972656e+00,1.193129941821098328e-01,-3.216361999511718750e+00,-4.384150981903076172e+00
-4.816009998321533203e+00,-1.678747236728668213e-01,-6.158942699432373047e+00,-2.823977947235107422e+00,4.727860927581787109e+00,5.403251647949218750e+00,6.252197176218032837e-02,2.089691877365112305e+00,-5.559011936187744141e+00,-9.625976085662841797e-01
-1.285068273544311523e+00,5.731889009475708008e-01,-6.716441154479980469e+00,-4.587153911590576172e+00,-9.172137975692749023e-01,6.715699434280395508e-01,5.853103637695312500e+00,-3.344224691390991211e+00,5.600223541259765625e+00,-4.676375865936279297e+00
-1.598656773567199707e+00,1.950068831443786621e+00,-4.066645622253417969e+00,-4.884088039398193359e+00,6.852636933326721191e-01,-7.855958938598632812e-01,6.073024272918701172e+00,-5.257280349731445312e+00,5.203601837158203125e+00,-5.185692787170410156e+00
-3.837289214134216309e-01,-9.055041670799255371e-01,-6.613368988037109375e+00,-3.711223125457763672e+00,-2.715343475341796875e+00,5.208982229232788086e-01,4.434976100921630859e+00,-3.629034996032714844e+00,7.425217628479003906e+00,-3.576761960983276367e+00
