-2.102005720138549805e+00,-3.941668987274169922e+00,-2.924276113510131836e+00,2.144339680671691895e-01,2.453181028366088867e+00,4.060758590698242188e+00,-2.115322113037109375e+00
-2.085019588470458984e+00,-3.940889835357666016e+00,-2.898307800292968750e+00,2.006164342164993286e-01,2.435386896133422852e+00,3.998471260070800781e+00,-2.082159757614135742e+00
-2.097320318222045898e+00,-4.005551815032958984e+00,-2.976881742477416992e+00,2.242657840251922607e-01,2.501130342483520508e+00,4.041682243347167969e+00,-2.138962507247924805e+00
-2.085316658020019531e+00,-3.953856229782104492e+00,-2.910506486892700195e+00,1.968122273683547974e-01,2.430679798126220703e+00,4.030433654785156250e+00,-2.083712100982666016e+00
-2.085796594619750977e+00,-3.945506334304809570e+00,-2.911316871643066406e+00,1.904213875532150269e-01,2.448720693588256836e+00,4.053102016448974609e+00,-2.103946924209594727e+00
-2.115234851837158203e+00,-3.994982957839965820e+00,-2.936398029327392578e+00,1.984724849462509155e-01,2.481183290481567383e+00,4.100276947021484375e+00,-2.124169349670410156e+00
-2.095505237579345703e+00,-3.938278198242187500e+00,-2.905451059341430664e+00,1.765546202659606934e-01,2.424138784408569336e+00,4.019268989562988281e+00,-2.070084810256958008e+00
-2.117293357849121094e+00,-3.953520059585571289e+00,-2.934518337249755859e+00,2.057428658008575439e-01,2.452790975570678711e+00,4.065391540527343750e+00,-2.090422868728637695e+00
-2.104568481445312500e+00,-3.945188760757446289e+00,-2.922521352767944336e+00,2.039900422096252441e-01,2.432706117630004883e+00,4.033193111419677734e+00,-2.088517427444458008e+00
-2.075193881988525391e+00,-3.925907611846923828e+00,-2.901094913482666016e+00,2.209903299808502197e-01,2.437516450881958008e+00,3.988626956939697266e+00,-2.095747470855712891e+00
-1.989605188369750977e+00,-3.837592363357543945e+00,-2.852195978164672852e+00,2.298424988985061646e-01,2.404268503189086914e+00,3.880650758743286133e+00,-2.022640943527221680e+00
-2.167851924896240234e+00,-4.044365406036376953e+00,-2.983671665191650391e+00,2.151404172182083130e-01,2.481516361236572266e+00,4.130846500396728516e+00,-2.150237560272216797e+00
-2.121787786483764648e+00,-3.968423604965209961e+00,-2.958189249038696289e+00,1.871272623538970947e-01,2.450438499450683594e+00,4.047023296356201172e+00,-2.082266330718994141e+00
-2.106437444686889648e+00,-3.957770586013793945e+00,-2.915606498718261719e+00,1.999932378530502319e-01,2.452838420867919922e+00,4.086513996124267578e+00,-2.100268363952636719e+00
-2.093266725540161133e+00,-3.939582824707031250e+00,-2.907224416732788086e+00,1.768427193164825439e-01,2.434696197509765625e+00,4.019411563873291016e+00,-2.099339723587036133e+00
-2.099155426025390625e+00,-3.972045660018920898e+00,-2.934875249862670898e+00,2.303990721702575684e-01,2.453509092330932617e+00,4.040564060211181641e+00,-2.099094152450561523e+00
-1.967649698257446289e+00,-3.729516983032226562e+00,-2.742477178573608398e+00,1.509770154953002930e-01,2.305838108062744141e+00,3.827697515487670898e+00,-1.923292994499206543e+00
-2.036252498626708984e+00,-3.923313379287719727e+00,-2.910183429718017578e+00,1.915966570377349854e-01,2.413446426391601562e+00,3.995531558990478516e+00,-2.093045473098754883e+00
-2.096756935119628906e+00,-3.965652465820312500e+00,-2.925753831863403320e+00,2.070361524820327759e-01,2.450727224349975586e+00,4.033452510833740234e+00,-2.119458913803100586e+00
-2.610829353332519531e+00,-4.960928440093994141e+00,-3.688421010971069336e+00,3.736590147018432617e-01,3.118085384368896484e+00,4.968746662139892578e+00,-2.790492534637451172e+00
-2.124383926391601562e+00,-3.949699878692626953e+00,-2.943197250366210938e+00,1.909764707088470459e-01,2.452246904373168945e+00,4.069910526275634766e+00,-2.102871894836425781e+00
-2.220168352127075195e+00,-4.159053802490234375e+00,-3.082796335220336914e+00,2.246249914169311523e-01,2.582286357879638672e+00,4.253276348114013672e+00,-2.253197193145751953e+00
-2.127089500427246094e+00,-3.985917806625366211e+00,-2.921314954757690430e+00,2.251423448324203491e-01,2.465964794158935547e+00,4.043993473052978516e+00,-2.115605115890502930e+00
