4.094624042510986328e+00,-3.160003185272216797e+00,-6.330267906188964844e+00,2.903392314910888672e+00,3.298534631729125977e+00,-4.701636135578155518e-01,-2.967056751251220703e+00
4.129486083984375000e+00,-3.216126203536987305e+00,-6.344449996948242188e+00,2.917946100234985352e+00,3.301657199859619141e+00,-5.113304257392883301e-01,-2.970102071762084961e+00
3.996585607528686523e+00,-3.072702169418334961e+00,-6.175642490386962891e+00,2.791739463806152344e+00,3.200978994369506836e+00,-4.550087153911590576e-01,-2.845924854278564453e+00
4.230294704437255859e+00,-3.271232843399047852e+00,-6.455253124237060547e+00,2.974165439605712891e+00,3.361763238906860352e+00,-5.402424931526184082e-01,-3.025381326675415039e+00
4.621281147003173828e+00,-3.594472885131835938e+00,-6.993804454803466797e+00,3.260297060012817383e+00,3.668422222137451172e+00,-6.384877562522888184e-01,-3.335950851440429688e+00
3.974617719650268555e+00,-3.086301326751708984e+00,-6.147613048553466797e+00,2.782564401626586914e+00,3.203592061996459961e+00,-4.206690192222595215e-01,-2.838819980621337891e+00
4.005622386932373047e+00,-3.112788200378417969e+00,-6.210340976715087891e+00,2.803255319595336914e+00,3.208177566528320312e+00,-4.558599889278411865e-01,-2.845729112625122070e+00
4.002673149108886719e+00,-3.109280824661254883e+00,-6.229329109191894531e+00,2.832554578781127930e+00,3.225094079971313477e+00,-4.442855119705200195e-01,-2.874308586120605469e+00
4.114352703094482422e+00,-3.212533235549926758e+00,-6.366029262542724609e+00,2.917795181274414062e+00,3.296333074569702148e+00,-4.944921433925628662e-01,-2.960701227188110352e+00
4.127603054046630859e+00,-3.208484649658203125e+00,-6.353923320770263672e+00,2.929837942123413086e+00,3.317097902297973633e+00,-5.108348727226257324e-01,-2.971844434738159180e+00
4.125035285949707031e+00,-3.197430849075317383e+00,-6.374213695526123047e+00,2.928853988647460938e+00,3.316768884658813477e+00,-4.756898880004882812e-01,-2.954680681228637695e+00
4.014869689941406250e+00,-3.139032840728759766e+00,-6.231381416320800781e+00,2.839610576629638672e+00,3.222936153411865234e+00,-4.692497551441192627e-01,-2.894458293914794922e+00
4.176736831665039062e+00,-3.238181829452514648e+00,-6.412724494934082031e+00,2.943596601486206055e+00,3.323234796524047852e+00,-5.364346504211425781e-01,-2.968362092971801758e+00
3.806297779083251953e+00,-2.935954570770263672e+00,-5.944678306579589844e+00,2.673219442367553711e+00,3.065674543380737305e+00,-3.795960843563079834e-01,-2.710565567016601562e+00
