3.215995311737060547e+00,-3.992041349411010742e+00,-5.791726112365722656e+00,4.390612602233886719e+00,3.931925535202026367e+00,-3.855900287628173828e+00,-5.360733032226562500e+00
3.303095817565917969e+00,-4.308055877685546875e+00,-5.790117263793945312e+00,4.298651695251464844e+00,4.117509841918945312e+00,-4.017630100250244141e+00,-4.983893871307373047e+00
2.586342096328735352e+00,-3.106149435043334961e+00,-4.857490062713623047e+00,3.709627628326416016e+00,3.119571924209594727e+00,-3.079795360565185547e+00,-4.659277915954589844e+00
2.660727262496948242e+00,-3.788708209991455078e+00,-4.712315082550048828e+00,3.374890327453613281e+00,3.553653955459594727e+00,-3.358265876770019531e+00,-3.773404598236083984e+00
2.626627445220947266e+00,-3.278376340866088867e+00,-4.901582717895507812e+00,3.699488639831542969e+00,3.212088584899902344e+00,-3.150347948074340820e+00,-4.596022129058837891e+00
-2.108196258544921875e+00,1.892099142074584961e+00,1.130719661712646484e+00,-2.364878654479980469e+00,-1.693712472915649414e+00,2.749193668365478516e+00,2.558183431625366211e+00
-1.533167719841003418e+00,1.741989612579345703e+00,2.079351425170898438e+00,-2.279912471771240234e+00,-1.991404414176940918e+00,3.158407449722290039e+00,1.869501352310180664e+00
-2.280331611633300781e+00,1.992963075637817383e+00,7.972633838653564453e-01,-2.422473430633544922e+00,-1.553805947303771973e+00,2.596656799316406250e+00,2.822383880615234375e+00
-1.416091442108154297e+00,1.683676719665527344e+00,2.216838836669921875e+00,-2.215276718139648438e+00,-1.965600252151489258e+00,3.119290828704833984e+00,1.766287326812744141e+00
-2.236416101455688477e+00,1.943784475326538086e+00,8.132127523422241211e-01,-2.400449991226196289e+00,-1.564342021942138672e+00,2.515518665313720703e+00,2.729837894439697266e+00
-1.515833616256713867e+00,1.741288065910339355e+00,2.302023887634277344e+00,-2.222390174865722656e+00,-1.963481783866882324e+00,3.170072793960571289e+00,1.905910015106201172e+00
-2.272092819213867188e+00,2.005861520767211914e+00,8.942511677742004395e-01,-2.489260673522949219e+00,-1.617412567138671875e+00,2.575170278549194336e+00,2.764583826065063477e+00
-1.463958263397216797e+00,1.773624420166015625e+00,2.334658384323120117e+00,-2.186359643936157227e+00,-1.963649630546569824e+00,3.171160221099853516e+00,1.922516345977783203e+00
-2.374214649200439453e+00,1.996632575988769531e+00,8.632807731628417969e-01,-2.588442802429199219e+00,-1.619922518730163574e+00,2.564418792724609375e+00,2.786730766296386719e+00
2.907130956649780273e+00,-4.057625770568847656e+00,-5.018562316894531250e+00,3.590446472167968750e+00,3.776762962341308594e+00,-3.625307083129882812e+00,-4.079794406890869141e+00
2.773665189743041992e+00,-3.293574571609497070e+00,-5.242816448211669922e+00,4.044218063354492188e+00,3.307724714279174805e+00,-3.309099197387695312e+00,-5.069621086120605469e+00
2.748388767242431641e+00,-3.906190156936645508e+00,-4.749384880065917969e+00,3.398472309112548828e+00,3.641423940658569336e+00,-3.473804473876953125e+00,-3.745012760162353516e+00
2.567906379699707031e+00,-2.936062574386596680e+00,-4.914566040039062500e+00,3.851471662521362305e+00,2.985841035842895508e+00,-3.016642570495605469e+00,-4.955192565917968750e+00
2.663715124130249023e+00,-3.677787780761718750e+00,-4.821104049682617188e+00,3.525728702545166016e+00,3.498191833496093750e+00,-3.350455999374389648e+00,-4.027929782867431641e+00
-1.689399123191833496e+00,1.753553748130798340e+00,1.674996018409729004e+00,-2.237219572067260742e+00,-1.817680001258850098e+00,2.935804128646850586e+00,2.028817892074584961e+00
-2.352782726287841797e+00,2.012068986892700195e+00,8.167848587036132812e-01,-2.452225685119628906e+00,-1.549441099166870117e+00,2.614641666412353516e+00,2.896852254867553711e+00
-1.382890105247497559e+00,1.681226015090942383e+00,2.348857641220092773e+00,-2.272972822189331055e+00,-2.058505773544311523e+00,3.270720243453979492e+00,1.674208045005798340e+00
-2.398204803466796875e+00,2.048864364624023438e+00,7.462300062179565430e-01,-2.498171567916870117e+00,-1.549910783767700195e+00,2.585067987442016602e+00,2.952468872070312500e+00
-1.496006846427917480e+00,1.764373064041137695e+00,2.354897022247314453e+00,-2.287313938140869141e+00,-2.036427259445190430e+00,3.236596822738647461e+00,1.892174959182739258e+00
-2.277412652969360352e+00,1.992730379104614258e+00,9.083938002586364746e-01,-2.493907213211059570e+00,-1.632083773612976074e+00,2.573933124542236328e+00,2.741466045379638672e+00
-1.605118036270141602e+00,1.882007598876953125e+00,2.429100036621093750e+00,-2.334299564361572266e+00,-2.093957185745239258e+00,3.362651586532592773e+00,2.047404050827026367e+00
-2.330604076385498047e+00,2.001414299011230469e+00,8.662544488906860352e-01,-2.576057672500610352e+00,-1.617332100868225098e+00,2.554340600967407227e+00,2.773166418075561523e+00
-1.466076135635375977e+00,1.778418064117431641e+00,2.313032388687133789e+00,-2.177021026611328125e+00,-1.986878991127014160e+00,3.164232730865478516e+00,1.912665128707885742e+00
2.736150264739990234e+00,-3.134837388992309570e+00,-5.249662399291992188e+00,4.110669136047363281e+00,3.238197326660156250e+00,-3.245549440383911133e+00,-5.186146259307861328e+00
2.947448492050170898e+00,-4.245481967926025391e+00,-4.973311901092529297e+00,3.474484682083129883e+00,3.847665786743164062e+00,-3.735808134078979492e+00,-3.859041213989257812e+00
2.635019302368164062e+00,-3.019100427627563477e+00,-5.071323871612548828e+00,3.952745437622070312e+00,3.070487260818481445e+00,-3.096790790557861328e+00,-5.037992477416992188e+00
2.737178564071655273e+00,-4.000628471374511719e+00,-4.757619380950927734e+00,3.349509954452514648e+00,3.673112154006958008e+00,-3.499966382980346680e+00,-3.663951158523559570e+00
2.646404743194580078e+00,-3.199837207794189453e+00,-4.902656555175781250e+00,3.770666837692260742e+00,3.173287630081176758e+00,-3.125649929046630859e+00,-4.741837978363037109e+00
-2.059051036834716797e+00,1.836409211158752441e+00,1.089712738990783691e+00,-2.315662145614624023e+00,-1.571668624877929688e+00,2.691876411437988281e+00,2.513998985290527344e+00
-1.492385745048522949e+00,1.684800744056701660e+00,1.958173036575317383e+00,-2.213197708129882812e+00,-1.902767062187194824e+00,3.043811798095703125e+00,1.812441825866699219e+00
-2.433903455734252930e+00,2.052695035934448242e+00,8.048637509346008301e-01,-2.498475074768066406e+00,-1.544712901115417480e+00,2.644512891769409180e+00,2.931249141693115234e+00
-1.431856155395507812e+00,1.743872046470642090e+00,2.328089237213134766e+00,-2.289088010787963867e+00,-2.043132066726684570e+00,3.198000669479370117e+00,1.835489630699157715e+00
-2.385698318481445312e+00,2.078588247299194336e+00,9.761413931846618652e-01,-2.569775342941284180e+00,-1.643635153770446777e+00,2.730656623840332031e+00,2.867111921310424805e+00
-1.577631115913391113e+00,1.901863098144531250e+00,2.542407989501953125e+00,-2.375206708908081055e+00,-2.212795734405517578e+00,3.415235519409179688e+00,2.052625417709350586e+00
-2.548004627227783203e+00,2.179918289184570312e+00,8.892979025840759277e-01,-2.784451961517333984e+00,-1.701059579849243164e+00,2.760682106018066406e+00,3.028330564498901367e+00
-1.527720093727111816e+00,1.832148194313049316e+00,2.364678382873535156e+00,-2.247343778610229492e+00,-2.071326971054077148e+00,3.237731933593750000e+00,2.017995119094848633e+00
-2.354994773864746094e+00,2.090369701385498047e+00,1.024032115936279297e+00,-2.656290531158447266e+00,-1.682245016098022461e+00,2.757290840148925781e+00,2.796549797058105469e+00
3.031378746032714844e+00,-4.260625362396240234e+00,-5.150257587432861328e+00,3.644089460372924805e+00,3.892095565795898438e+00,-3.747961759567260742e+00,-4.121130943298339844e+00
2.783508300781250000e+00,-3.058113574981689453e+00,-5.401710033416748047e+00,4.290285110473632812e+00,3.231279134750366211e+00,-3.245398759841918945e+00,-5.472750186920166016e+00
3.025995016098022461e+00,-4.189548015594482422e+00,-5.207927227020263672e+00,3.723443746566772461e+00,3.863638639450073242e+00,-3.761800765991210938e+00,-4.261987686157226562e+00
2.614153623580932617e+00,-3.034667491912841797e+00,-4.992164134979248047e+00,3.895894289016723633e+00,3.064699411392211914e+00,-3.071503400802612305e+00,-4.872461318969726562e+00
2.643686771392822266e+00,-3.624642610549926758e+00,-4.763491153717041016e+00,3.483492374420166016e+00,3.414786100387573242e+00,-3.314897298812866211e+00,-4.005669593811035156e+00
-1.704363107681274414e+00,1.734261870384216309e+00,1.603426814079284668e+00,-2.214580059051513672e+00,-1.778070688247680664e+00,2.895691871643066406e+00,2.063141584396362305e+00
-2.360202789306640625e+00,2.086744785308837891e+00,1.022070646286010742e+00,-2.544549703598022461e+00,-1.647348046302795410e+00,2.850672483444213867e+00,2.838429212570190430e+00
-1.557528853416442871e+00,1.830177545547485352e+00,2.282215833663940430e+00,-2.383575201034545898e+00,-2.148123741149902344e+00,3.269287824630737305e+00,1.962770819664001465e+00
-2.407623052597045898e+00,2.053206682205200195e+00,8.108438849449157715e-01,-2.491842508316040039e+00,-1.535623788833618164e+00,2.632848262786865234e+00,2.870516061782836914e+00
-1.409918189048767090e+00,1.774718165397644043e+00,2.459038734436035156e+00,-2.262360334396362305e+00,-2.141329526901245117e+00,3.238296985626220703e+00,1.919544219970703125e+00
-2.528819799423217773e+00,2.208755970001220703e+00,1.035972237586975098e+00,-2.738946914672851562e+00,-1.697651267051696777e+00,2.863544225692749023e+00,2.995274305343627930e+00
-1.546360015869140625e+00,1.923778891563415527e+00,2.540212154388427734e+00,-2.345124483108520508e+00,-2.228725194931030273e+00,3.378031492233276367e+00,2.131418228149414062e+00
-2.620887756347656250e+00,2.299115180969238281e+00,1.120544552803039551e+00,-2.944341897964477539e+00,-1.800983071327209473e+00,3.044776916503906250e+00,3.130251407623291016e+00
-1.755636453628540039e+00,2.009149551391601562e+00,2.468328475952148438e+00,-2.474529027938842773e+00,-2.263084411621093750e+00,3.464413642883300781e+00,2.336831092834472656e+00
