-6.682095527648925781e+00,3.238784790039062500e+00,3.023215055465698242e+00
-5.689422607421875000e+00,3.053273200988769531e+00,4.556308746337890625e+00
-6.901075839996337891e+00,3.432414054870605469e+00,2.957087516784667969e+00
-5.637779712677001953e+00,3.086531639099121094e+00,3.939021587371826172e+00
-6.237824440002441406e+00,3.336511373519897461e+00,3.080498218536376953e+00
5.944056034088134766e+00,-5.886923074722290039e-01,-2.560985803604125977e+00
5.194538116455078125e+00,-5.346474647521972656e-01,-3.615151405334472656e+00
6.251102447509765625e+00,-6.524813771247863770e-01,-1.978125572204589844e+00
4.813115119934082031e+00,-5.274080038070678711e-01,-3.747652292251586914e+00
6.152272701263427734e+00,-6.741043925285339355e-01,-2.123321533203125000e+00
5.512752056121826172e+00,-7.378008365631103516e-01,-3.840231657028198242e+00
6.576234340667724609e+00,-6.661442518234252930e-01,-2.395318031311035156e+00
5.754363536834716797e+00,-7.427651286125183105e-01,-3.786364555358886719e+00
5.536981582641601562e+00,-5.700849890708923340e-01,-2.359857320785522461e+00
-5.577988624572753906e+00,2.943695783615112305e+00,4.685496330261230469e+00
-6.901712894439697266e+00,3.345936536788940430e+00,2.826539754867553711e+00
-5.641268253326416016e+00,2.972940206527709961e+00,4.455454826354980469e+00
-6.341205596923828125e+00,3.245019912719726562e+00,2.571229934692382812e+00
-5.816994190216064453e+00,3.182518005371093750e+00,3.810741901397705078e+00
5.099160194396972656e+00,-4.690857529640197754e-01,-3.093223571777343750e+00
6.211750030517578125e+00,-6.229965090751647949e-01,-2.091684818267822266e+00
4.856906890869140625e+00,-5.035452842712402344e-01,-3.721026659011840820e+00
6.401104927062988281e+00,-6.530959010124206543e-01,-1.966425299644470215e+00
4.735118389129638672e+00,-6.104454994201660156e-01,-3.697581529617309570e+00
6.567378997802734375e+00,-6.726127862930297852e-01,-2.256544828414916992e+00
5.123934745788574219e+00,-7.271835207939147949e-01,-3.869427919387817383e+00
6.121661186218261719e+00,-5.801429152488708496e-01,-2.213311433792114258e+00
4.845240116119384766e+00,-7.305426597595214844e-01,-3.573435544967651367e+00
-6.176306247711181641e+00,2.895715951919555664e+00,3.111702919006347656e+00
-5.518761634826660156e+00,2.897778511047363281e+00,4.654498100280761719e+00
-6.837407112121582031e+00,3.465253591537475586e+00,2.732484102249145508e+00
-5.219062328338623047e+00,2.776768445968627930e+00,4.150590896606445312e+00
-5.958026885986328125e+00,3.119152069091796875e+00,2.839988470077514648e+00
5.606447696685791016e+00,-5.648987889289855957e-01,-2.195558309555053711e+00
4.749677181243896484e+00,-4.606746137142181396e-01,-3.603096485137939453e+00
6.178452968597412109e+00,-6.292203068733215332e-01,-1.884629130363464355e+00
4.495536327362060547e+00,-5.527612566947937012e-01,-3.534481763839721680e+00
6.628271579742431641e+00,-6.767818331718444824e-01,-2.022075414657592773e+00
4.689857482910156250e+00,-6.425522565841674805e-01,-3.677877426147460938e+00
6.501645565032958984e+00,-5.836794972419738770e-01,-2.012050151824951172e+00
