NMI,ARI,ACC,HOM,COM,PUR
0.98189646,0.98944604,0.99489796,0.9819425,0.98185045,0.99489796
0.842922,0.7816984,0.78571427,0.7509907,0.9605,0.9897959
0.9809535,0.98524076,0.99489796,0.9824486,0.97946304,0.99489796
0.969116,0.9791539,0.9897959,0.969116,0.969116,0.9897959
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
0.85721344,0.7909626,0.7908163,0.7637235,0.97678494,0.99489796
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.9809535,0.98524076,0.99489796,0.9824486,0.97946304,0.99489796
1.0,1.0,1.0,1.0,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.8542813,0.7815299,0.7908163,0.76098883,0.97364396,0.99489796
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.92916787,0.92588186,0.88265306,0.9824486,0.881369,0.89285713
1.0,1.0,1.0,1.0,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.842922,0.7816984,0.78571427,0.7509907,0.9605,0.9897959
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
0.96653897,0.96886545,0.9897959,0.96875,0.964338,0.9897959
0.85721344,0.7909626,0.7908163,0.7637235,0.97678494,0.99489796
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.9326364,0.94067085,0.96938777,0.9315852,0.93368995,0.96938777
1.0,1.0,1.0,1.0,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.85588974,0.78756905,0.7908163,0.7611311,0.97759795,0.99489796
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
0.8775265,0.80048525,0.79591835,0.7817793,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
