3.562904357910156250e+00,-4.860053539276123047e+00,3.896057844161987305e+00
4.200526237487792969e+00,-6.100505352020263672e+00,4.913475513458251953e+00
3.547988176345825195e+00,-4.831275463104248047e+00,3.843750000000000000e+00
3.547734975814819336e+00,-4.823546409606933594e+00,3.852045774459838867e+00
3.531956911087036133e+00,-4.839050769805908203e+00,3.858949899673461914e+00
3.753906250000000000e+00,-5.110632419586181641e+00,4.085267543792724609e+00
3.475231170654296875e+00,-4.678004741668701172e+00,3.737994909286499023e+00
3.740627050399780273e+00,-5.082818508148193359e+00,4.063387870788574219e+00
3.591834783554077148e+00,-4.889101982116699219e+00,3.928956270217895508e+00
3.728976249694824219e+00,-5.061133861541748047e+00,4.033937931060791016e+00
3.656249523162841797e+00,-4.915408134460449219e+00,3.914542436599731445e+00
3.776389122009277344e+00,-5.074718952178955078e+00,4.070739746093750000e+00
3.621613979339599609e+00,-4.945601463317871094e+00,3.954642057418823242e+00
3.231792449951171875e+00,-4.020213127136230469e+00,3.158941268920898438e+00
3.765896797180175781e+00,-5.114427566528320312e+00,4.045751094818115234e+00
3.455379009246826172e+00,-4.756632804870605469e+00,3.803829669952392578e+00
3.250737667083740234e+00,-4.328824520111083984e+00,3.448923110961914062e+00
3.552205562591552734e+00,-4.816514968872070312e+00,3.851883649826049805e+00
3.720405578613281250e+00,-5.097680091857910156e+00,4.075678348541259766e+00
3.365395307540893555e+00,-4.615891456604003906e+00,3.700154542922973633e+00
3.467514514923095703e+00,-4.712737083435058594e+00,3.727484464645385742e+00
3.519318580627441406e+00,-4.771652698516845703e+00,3.780053615570068359e+00
3.136231422424316406e+00,-4.178731918334960938e+00,3.328413248062133789e+00
3.536850929260253906e+00,-4.851895809173583984e+00,3.867302417755126953e+00
3.567368030548095703e+00,-4.809607982635498047e+00,3.853225708007812500e+00
3.509602546691894531e+00,-4.773867607116699219e+00,3.819723129272460938e+00
3.864917278289794922e+00,-5.189785480499267578e+00,4.120665073394775391e+00
3.493343591690063477e+00,-4.747364997863769531e+00,3.770235300064086914e+00
3.601178884506225586e+00,-4.889534473419189453e+00,3.905874490737915039e+00
3.445112228393554688e+00,-4.701342582702636719e+00,3.766780853271484375e+00
3.633816003799438477e+00,-4.948162078857421875e+00,3.932252407073974609e+00
2.982930183410644531e+00,-4.031821727752685547e+00,3.223153591156005859e+00
3.569054126739501953e+00,-4.820115566253662109e+00,3.858291387557983398e+00
3.545935153961181641e+00,-4.839917659759521484e+00,3.845458984375000000e+00
3.540064096450805664e+00,-4.804651737213134766e+00,3.836460113525390625e+00
3.633342027664184570e+00,-4.958244323730468750e+00,3.978823661804199219e+00
3.731588363647460938e+00,-5.002050876617431641e+00,4.006752014160156250e+00
3.455892562866210938e+00,-4.691018581390380859e+00,3.720016479492187500e+00
3.521885633468627930e+00,-4.849904537200927734e+00,3.870092630386352539e+00
3.476657629013061523e+00,-4.707972526550292969e+00,3.769179105758666992e+00
3.470646619796752930e+00,-4.741239547729492188e+00,3.771561145782470703e+00
4.106672286987304688e+00,-5.991663932800292969e+00,4.843128204345703125e+00
3.533288002014160156e+00,-4.780001163482666016e+00,3.838266134262084961e+00
3.405026435852050781e+00,-4.618229389190673828e+00,3.703777551651000977e+00
3.548514604568481445e+00,-4.778869152069091797e+00,3.834134101867675781e+00
3.462471008300781250e+00,-4.689670562744140625e+00,3.737635135650634766e+00
